a_DT_date,a_DT_time,a_rank,b_name,c_symbol,d_price,e_P24h,f_P7d,g_marketCap,h_volumnCOIN,h_volumnUSD,i_circulatingSupply,k_imageChart
12/11/2021,12:08:36,6904,Waffle,WAF,$0.009795,+2.42,-0.77,,,,0 WAF,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9283.svg
12/11/2021,12:08:36,6905,CLAIM,CLAIM,$0.02215,-0.04,-0.08,,,,0 CLAIM,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9349.svg
12/11/2021,12:08:36,6906,EmploymentCoin,EC2,$0.8957,+1.91,+5.13,,,,0 EC2,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9360.svg
12/11/2021,12:08:36,6701,Definitex,DFX,$0.6297,+3.30,-6.97,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/6919.svg
12/11/2021,12:08:36,6907,ZTB,ZTB,$0.3183,-8.14,+5.57,,,,0 ZTB,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9372.svg
12/11/2021,12:08:36,6908,Ethersocks,SOX,$233.41,+3.29,+6.01,,,,0 SOX,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9397.svg
12/11/2021,12:08:36,6909,Bingus Token,BINGUS,$0.0000003887,-0.04,-0.08,,,,0 BINGUS,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9402.svg
12/11/2021,12:08:36,6910,Babytoken,BABY,$0.0182,+3.92,+6.46,,,,0 BABY,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9414.svg
12/11/2021,12:08:36,6702,Token CashPay,TCP,$0.009679,+1.04,+5.50,,,,0 TCP,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/6931.svg
12/11/2021,12:08:36,6703,YFIKING FINANCE,YFIKING,$0.6001,-0.04,-0.08,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/6964.svg
12/11/2021,12:08:36,6704,New Year Bull,NYB,$0.07037,-0.03,-0.06,,,,0 NYB,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/6981.svg
12/11/2021,12:08:36,6705,OBIC,OBIC,$0.09035,+0.44,+4.65,,,,0 OBIC,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/6982.svg
12/11/2021,12:08:36,7201,Virgo,VGO,$0.4571,+2.64,+7.94,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12910.svg
12/11/2021,12:08:36,7301,CABANA,CBA,$0.04072,+2.44,+7.10,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/13945.svg
12/11/2021,12:08:36,6706,OFIN Token,ON,$0.01297,+3.29,+4.34,,,,0 ON,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7021.svg
12/11/2021,12:08:36,6707,Lottonation,LNT,$0.1304,-0.04,-0.08,,,,0 LNT,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7036.svg
12/11/2021,12:08:36,6708,Ymen.Finance,YMEN,$4.07,+3.23,+4.28,,,,0 YMEN,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7039.svg
12/11/2021,12:08:36,6709,Momentum,XMM,$0.002027,+3.29,+4.34,,,,0 XMM,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7042.svg
12/11/2021,12:08:36,6710,Pofid Dao,PFID,$9.97,-2.08,-7.34,,,,0 PFID,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7043.svg
12/11/2021,12:08:36,7202,Underground Warriors,WP,$0.04543,-9.20,-3.05,,,,0 WP,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12916.svg
12/11/2021,12:08:36,7203,DesireNFT,DESIRE,$0.002712,+1.91,+9.93,,,,0 DESIRE,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12925.svg
12/11/2021,12:08:36,7204,Cpos Cloud Payment,CPOS,$0.1009,+2.64,-1.38,,,,0 CPOS,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12930.svg
12/11/2021,12:08:36,7205,CryptoPunt,PUN,$0.105,+3.43,-3.02,,,,0 PUN,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12937.svg
12/11/2021,12:08:36,7206,FesBNB,FESBNB,$0.004551,+2.64,-2.28,,,,0 FESBNB,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12945.svg
12/11/2021,12:08:36,7302,ArcanineInu,ARCANINEINU,$0.0004462,-6.42,-3.39,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/13958.svg
12/11/2021,12:08:36,7303,Mojo Energy,MOJOV2,$0.006773,+2.44,+2.25,,,,0 MOJOV2,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/13959.svg
12/11/2021,12:08:36,7304,Riverboat,RIB,"$2,340.46",+2.80,+7.81,,,,0 RIB,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/13986.svg
12/11/2021,12:08:36,7305,NFTASCII,NFTASCII,$0.000000000871,-2.35,-6.98,,,,0 NFTASCII,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/14002.svg
12/11/2021,12:08:36,7306,Amaze World,AMZE,$1.57,-0.05,-3.51,,,,0 AMZE,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/14003.svg
12/11/2021,12:08:36,7307,Bake Up,$BAKEUP,$0.0002882,+1.64,-6.09,,,,0 $BAKEUP,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/14004.svg
12/11/2021,12:08:36,7207,Wanda Exchange,WE,$0.04018,+2.64,-2.78,,,,0 WE,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12956.svg
12/11/2021,12:08:36,7208,Pink Shiba Inu,PINKINU,$0.00006005,+2.74,+0.19,,,,0 PINKINU,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12974.svg
12/11/2021,12:08:36,7209,Kuro Shiba,KURO,$0.0111,+7.01,-2.24,,,,0 KURO,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12993.svg
12/11/2021,12:08:36,7210,Inubis,INUBIS,$0.000000001435,+3.43,-1.81,,,,0 INUBIS,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12995.svg
12/11/2021,12:08:36,7308,PomeRocket,POME,$0.000002455,+1.99,-0.82,,,,0 POME,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/14010.svg
12/11/2021,12:08:36,7309,Kollector,KLTR,$0.2943,+3.31,-2.48,,,,0 KLTR,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/14022.svg
12/11/2021,12:08:36,7310,UNICORN CAKE,UNIC,$0.000001389,+2.44,-6.11,,,,0 UNIC,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/14034.svg
12/11/2021,12:08:36,7001,DashSports,DASS,$0.000000009145,+6.15,+6.76,,,,0 DASS,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10801.svg
12/11/2021,12:08:36,7002,CoinW Token,CWT,$0.5285,+2.50,+5.62,,,,0 CWT,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10807.svg
12/11/2021,12:08:36,7003,Ubeswap,UBE,$0.7065,+3.30,-4.11,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10808.svg
12/11/2021,12:08:36,7004,Jetswap.finance,WINGS,$0.1804,+2.00,+3.32,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10810.svg
12/11/2021,12:08:36,7005,Vacay,VACAY,$0.005768,+2.42,-0.58,,,,0 VACAY,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10815.svg
12/11/2021,12:08:36,7006,GIVE Token,GIVE,$0.000000000042,-1.63,-5.28,,,,0 GIVE,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10838.svg
12/11/2021,12:08:36,7007,Shibance,WOOF,$0.006659,+0.51,-1.29,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10857.svg
12/11/2021,12:08:36,7008,RichCity,RICH,$0.000000001856,+2.42,+3.92,,,,0 RICH,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10863.svg
12/11/2021,12:08:36,7009,RARA,RARA,$0.493,+2.55,-6.57,,,,0 RARA,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10870.svg
12/11/2021,12:08:36,7010,Mommy Doge Coin,MOMMYDOGE,$0.000000000005,-0.30,-6.43,,,,0 MOMMYDOGE,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10876.svg
12/11/2021,12:08:36,5501,NVIDIA tokenized stock FTX,NVDA,$307.85,+3.27,+3.51,,33 NVDA,"$10,056",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7913.svg
12/11/2021,12:08:36,7101,Pinecone Finance,PCT,$0.04157,+4.04,+8.24,,,,0 PCT,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11844.svg
12/11/2021,12:08:36,5502,Bulk,BULK,$0.05786,+8.51,+2.95,,"172,399 BULK","$9,975",0 BULK,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/10235.svg
12/11/2021,12:08:36,5503,CAGE,C4G3,$0.01108,+5.44,-1.33,,"899,740 C4G3","$9,968",0 C4G3,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11968.svg
12/11/2021,12:08:36,5504,Ecoin,ECOIN,$0.005381,+5.91,-1.43,,"1,849,113 ECOIN","$9,949",0 ECOIN,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/6111.svg
12/11/2021,12:08:36,5505,STABLE ASSET,STA,$1.19,+0.43,-2.30,,"8,353 STA","$9,906",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/6867.svg
12/11/2021,12:08:36,5506,ZilWall,ZWALL,$0.5154,-0.28,-8.92,,"19,174 ZWALL","$9,882",0 ZWALL,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/13325.svg
12/11/2021,12:08:36,5507,Hoopoe,HOOP,$368.36,+2.10,-7.52,,27 HOOP,"$9,821",0 HOOP,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11775.svg
12/11/2021,12:08:36,7102,Musashi Finance,MUS,$0.007444,+2.55,-0.27,,,,0 MUS,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11850.svg
12/11/2021,12:08:36,7103,Gravitoken,GRV,"$1,331,145.36",+2.55,-0.59,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11892.svg
12/11/2021,12:08:36,7104,Avakus,AVAK,$0.000000212,+3.33,-5.37,,,,0 AVAK,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11906.svg
12/11/2021,12:08:36,7105,Fantom Oasis,FTMO,$0.1013,+5.16,-3.19,,,,0 FTMO,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11907.svg
12/11/2021,12:08:36,7106,Phat Doge Givings,GIVING,$0,-0.00,-0.00,,,,0 GIVING,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11914.svg
12/11/2021,12:08:36,7107,Minerva Wallet,MIVA,$0.05243,-0.23,-0.40,,,,0 MIVA,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11916.svg
12/11/2021,12:08:36,5508,Ethereum Eagle,EGL,$0.06861,+2.25,-0.85,,"141,863 EGL","$9,733",0 EGL,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11210.svg
12/11/2021,12:08:36,5509,TeslaSafe,TESLASAFE,$0.000000006259,+0.41,-4.61,,"1,548,797,734,921 TESLASAFE","$9,693",0 TESLASAFE,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11019.svg
12/11/2021,12:08:36,5510,KingMoney,KIM,$143.75,-4.80,+8.49,,67 KIM,"$9,682",0 KIM,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5286.svg
12/11/2021,12:08:36,7108,HALO network,HO,$2.59,-2.39,-2.31,,,,0 HO,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11930.svg
12/11/2021,12:08:36,7109,Memenopoly,MNOP,$0,-0.00,-0.00,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11950.svg
12/11/2021,12:08:36,7110,xHunter,XHT,$0.000000002793,+2.55,+2.33,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11954.svg
12/11/2021,12:08:36,6001,Anti-Lockdown,FREE,$0.0007476,+3.98,+6.51,,"1,022,118 FREE",$764,0 FREE,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9538.svg
12/11/2021,12:08:36,5901,MMAON,MMAON,$0.04951,+3.93,-4.02,,"26,809 MMAON","$1,327",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9169.svg
12/11/2021,12:08:36,6002,Fedora Gold,FED,$0.000009236,+0.96,-2.01,,"81,692,748 FED",$754,0 FED,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/4555.svg
12/11/2021,12:08:36,6003,Freight Trust & Clearing Network,EDI,$0.0008251,+2.02,+7.63,,"897,883 EDI",$741,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/5165.svg
12/11/2021,12:08:36,6004,pSwampy,PSWAMP,$0.1027,-2.26,-9.40,,"7,163 PSWAMP",$736,0 PSWAMP,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11303.svg
12/11/2021,12:08:36,6005,Lightcoin,LHC,$0.124,+5.54,+8.38,,"5,903 LHC",$732,0 LHC,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12393.svg
12/11/2021,12:08:36,6006,Nio tokenized stock FTX,NIO,$42.65,+6.76,-1.61,,nio17,$728,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7888.svg
12/11/2021,12:08:36,6007,TheFutbolCoin,TFC,$0.1075,-0.51,-9.30,,"6,731 TFC",$723,0 TFC,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9872.svg
12/11/2021,12:08:36,5902,Vodi X,VDX,$0.002386,+5.94,+4.57,,"549,536 VDX","$1,311",0 VDX,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/3962.svg
12/11/2021,12:08:36,5903,Tratok,TRAT,$0.03265,+0.38,+1.00,,"39,790 TRAT","$1,299",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/3925.svg
12/11/2021,12:08:36,5904,EL RUNE - Rune.Game,EL,$1.49,-5.99,-6.47,,864 EL,"$1,289",0 EL,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/11992.svg
12/11/2021,12:08:36,5905,Pfizer tokenized stock FTX,PFE,$50.16,+2.45,+4.49,,25 PFE,"$1,277",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7891.svg
12/11/2021,12:08:36,5906,Mondo Community Coin,MNDCC,$0.7805,+0.02,-3.26,,"1,628 MNDCC","$1,271",0 MNDCC,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12451.svg
12/11/2021,12:08:36,5907,Yield,YLD,$19.48,-9.63,-2.77,,65 YLD,"$1,270",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7991.svg
12/11/2021,12:08:36,6008,Misty Inu,MISTY,$0.0003224,+0.41,-5.32,,"2,242,928 MISTY",$723,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/12977.svg
12/11/2021,12:08:36,6009,DisCas Vision,DISC,$2.06,-5.41,+3.40,,347 DISC,$714,0 DISC,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9582.svg
12/11/2021,12:08:36,6010,Stabilize,STBZ,$0.6011,+1.78,-2.41,,"1,181 STBZ",$710,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/7366.svg
12/11/2021,12:08:36,5908,PlayChip,PLA,$0.005846,+0.53,+4.60,,"217,089 PLA","$1,269",,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/3731.svg
12/11/2021,12:08:36,5909,PocMon-Old,PMON,$0.000000024,+3.66,-0.52,,"52,598,282,929 PMON","$1,263",0 PMON,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/9821.svg
12/11/2021,12:08:36,5910,MetaWhale BTC,MWBTC,$0.1744,-0.27,-2.25,,"7,215 MWBTC","$1,258",0 MWBTC,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/8504.svg
12/11/2021,12:08:37,6501,Wixlar,WIX,$0.001299,-4.14,-0.71,,1 WIX,$0,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/3404.svg
12/11/2021,12:08:37,6502,CryptoBossCoin,CBC,$3.91,-1.47,-7.05,,0 CBC,$0,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/4633.svg
12/11/2021,12:08:37,6503,Rubycoin,RBY,$0.5768,-4.31,-1.05,,0 RBY,$0,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/215.svg
12/11/2021,12:08:37,6504,Social Send,SEND,$0.006236,+0.36,+5.70,,0 SEND,$0,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/2255.svg
12/11/2021,12:08:37,6505,Clams,CLAM,$0.8067,+0.15,-3.25,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/460.svg
12/11/2021,12:08:37,6506,RabbitCoin,RBBT,$0.0006496,+0.36,+4.60,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/572.svg
12/11/2021,12:08:37,6507,Quotient,XQN,$0.001299,+0.38,+4.58,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/733.svg
12/11/2021,12:08:37,6508,Bubble,BUB,$0.02014,+0.36,-3.84,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/918.svg
12/11/2021,12:08:37,6509,Axiom,AXIOM,$0.005846,+0.38,+4.58,,,,,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/1020.svg
12/11/2021,12:08:37,6510,ClubCoin,CLUB,$0.01754,+0.36,+4.60,,,,0 CLUB,https://s3.coinmarketcap.com/generated/sparklines/web/7d/2781/1135.svg
